CVE_ENTIDAD,ENTIDAD,CVE_MUNICIPIO,MUNICIPIO,CVE_LOCALIDAD,LOCALIDAD,INSTITUCION,NOMBRE_INSTITUCION,ESCUELA,NOMBRE_ESCUELA,CV_CONTROL,CONTROL,CV_SUBCONTROL,C_SUBCONTROL,ESC_POS_ESC,ALUM_POS_ESC,POS_HOMBRES_ESC,POS_MUJERES_ESC,NI_POS_TOTALES_ESC,NI_POS_HOMBRES_ESC,NI_POS_MUJERES_ESC,EGRE_POS_TOTAL_ESC,EGRE_POS_HOMBRES_ESC,EGRE_POS_MUJERES_ESC,TITU_POS_TOTAL_ESC,TITU_POS_HOMBRES_ESC,TITU_POS_MUJERES_ESC
29,TLAXCALA,57,SANTA APOLONIA TEACALCO,1,SANTA APOLONIA TEACALCO,29MSU0017U,ESCUELA NORMAL LEONARDA GOMEZ BLANCO,29ENL0001H,ESCUELA NORMAL LEONARDA GOMEZ BLANCO,1,PÚBLICO,2,ESTATAL,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,33,TLAXCALA,1,TLAXCALA DE XICOHTÉNCATL,29MSU0019S,ESCUELA NORMAL URBANA FEDERAL EMILIO SANCHEZ PIEDRAS,29DNL0001I,ESCUELA NORMAL URBANA FEDERAL LIC. EMILIO SANCHEZ PIEDRAS,1,PÚBLICO,5,FEDERAL TRANSFERIDO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,24,PANOTLA,1,PANOTLA,29MSU0020H,ESCUELA NORMAL RURAL LIC. BENITO JUAREZ,29DNL0002H,ESCUELA NORMAL RURAL LIC. BENITO JUAREZ,1,PÚBLICO,5,FEDERAL TRANSFERIDO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,24,PANOTLA,1,PANOTLA,29MSU0021G,ESCUELA NORMAL PROFA. FRANCISCA MADERA MARTINEZ,29DNL0003G,ESCUELA NORMAL PROFA. FRANCISCA MADERA MARTINEZ,1,PÚBLICO,5,FEDERAL TRANSFERIDO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,33,TLAXCALA,9,SAN BUENAVENTURA ATEMPAN,29MSU0022F,"COLEGIO HUMANISTA DE MEXICO, S. C.",29PSU0013V,"COLEGIO HUMANISTA DE MEXICO, S. C.",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,33,TLAXCALA,1,TLAXCALA DE XICOHTÉNCATL,29MSU0024D,ESCUELA DE ARGUMENTACION JURIDICA,29PSU0014U,ESCUELA DE ARGUMENTACION JURIDICA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,33,TLAXCALA,1,TLAXCALA DE XICOHTÉNCATL,29MSU0025C,"INSTITUTO DE ESTUDIOS SUPERIORES DANTE ALIGHIERI DE TLAXCALA, A. C.",29PSU0015T,"INSTITUTO DE ESTUDIOS SUPERIORES DANTE ALIGHIERI DE TLAXCALA, A. C.",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,33,TLAXCALA,1,TLAXCALA DE XICOHTÉNCATL,29MSU0027A,"CENTRO DE ESTUDIOS SUPERIORES DEL BOSQUE, A.C.",29PSU0017R,"CENTRO DE ESTUDIOS SUPERIORES DEL BOSQUE, A.C.",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,33,TLAXCALA,9,SAN BUENAVENTURA ATEMPAN,29MSU0028Z,"UNIVERSIDAD ABIERTA DE TLAXCALA, A. C.",29PSU0018Q,"UNIVERSIDAD ABIERTA DE TLAXCALA, A. C.",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29,TEPEYANCO,11,SAN PEDRO XALCALTZINCO,29MSU0029Z,UNIVERSIDAD POLITECNICA DE TLAXCALA,29EPO0001C,UNIVERSIDAD POLITECNICA DE TLAXCALA,1,PÚBLICO,2,ESTATAL,1,28,21,7,15,11,4,23,16,7,0,0,0
29,TLAXCALA,34,TLAXCO,1,TLAXCO,29MSU0031N,INSTITUTO TECNOLOGICO SUPERIOR DE TLAXCO,29EIT0001E,INSTITUTO TECNOLOGICO SUPERIOR DE TLAXCO,1,PÚBLICO,2,ESTATAL,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,13,HUAMANTLA,1,HUAMANTLA,29MSU0033L,INSTITUTO FRANCISCANO DE ORIENTE,29PSU0027Y,INSTITUTO FRANCISCANO DE ORIENTE,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,33,TLAXCALA,18,PUEBLO HEROICO DE LA TRINIDAD TEPEHITEC,29MSU0034K,"INSTITUTO MEXICANO DE VALORES, S. C.",29PSU0028X,"INSTITUTO MEXICANO DE VALORES, S. C.",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,26,SANTA CRUZ TLAXCALA,5,SAN MIGUEL CONTLA,29MSU0035J,UNIVERSIDAD METROPOLITANA DE TLAXCALA,29PSU0029W,UNIVERSIDAD METROPOLITANA DE TLAXCALA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,33,TLAXCALA,16,SANTA MARÍA ACUITLAPILCO,29MSU0037H,"ESCUELA SUPERIOR MIGUEL ALEMAN DE TLAXCALA, S. C.",29PSU0002P,"ESCUELA SUPERIOR LIC. MIGUEL ALEMAN VALDES DE TLAXCALA, S. C.",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,10,CHIAUTEMPAN,1,SANTA ANA CHIAUTEMPAN,29MSU0040V,COLEGIO DE ESTUDIOS SUPERIORES INTERCONTINENTAL,29PSU0033I,COLEGIO DE ESTUDIOS SUPERIORES INTERCONTINENTAL,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,43,YAUHQUEMEHCAN,3,SAN BENITO XALTOCAN,29MSU0041U,INSTITUTO DE ESTUDIOS SUPERIORES BENITO JUAREZ,29PSU0034H,INSTITUTO DE ESTUDIOS SUPERIORES BENITO JUAREZ,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,33,TLAXCALA,1,TLAXCALA DE XICOHTÉNCATL,29MSU0042T,"UNIVERSIDAD VIRTUAL HISPANICA DE MEXICO, S. C.",29PSU0035G,"UNIVERSIDAD VIRTUAL HISPANICA DE MEXICO, S. C.",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,10,CHIAUTEMPAN,1,SANTA ANA CHIAUTEMPAN,29MSU0044R,UNIVERSIDAD SANTANDER,29PSU0037E,UNIVERSIDAD SANTANDER,2,PRIVADO,1,PRIVADO,1,62,28,34,14,8,6,8,2,6,3,0,3
29,TLAXCALA,33,TLAXCALA,1,TLAXCALA DE XICOHTÉNCATL,29MSU0046P,"INSTITUTO DE CIENCIAS E INVESTIGACION EN LEGISLACION Y JURISPRUDENCIA, S.C.",29PSU0039C,"INSTITUTO DE CIENCIAS E INVESTIGACION EN LEGISLACION Y JURISPRUDENCIA, S.C.",2,PRIVADO,1,PRIVADO,1,1,0,1,1,0,1,3,2,1,0,0,0
29,TLAXCALA,38,TZOMPANTEPEC,2,SAN ANDRÉS AHUASHUATEPEC,29MSU0047O,"FACULTAD LIBRE DE DERECHO DEL ESTADO DE TLAXCALA, S.C.",29PSU0040S,"FACULTAD LIBRE DE DERECHO DEL ESTADO DE TLAXCALA, S.C.",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,33,TLAXCALA,1,TLAXCALA DE XICOHTÉNCATL,29MSU0048N,ESCUELA MEXICANA DE PUEBLA,29PSU0041R,ESCUELA MEXICANA DE PUEBLA,2,PRIVADO,1,PRIVADO,1,7,4,3,4,1,3,2,1,1,0,0,0
29,TLAXCALA,14,HUEYOTLIPAN,1,HUEYOTLIPAN,29MSU0051A,UNIVERSIDAD POLITECNICA DE TLAXCALA REGION PONIENTE,29EPO0002B,UNIVERSIDAD POLITECNICA DE TLAXCALA REGION PONIENTE,1,PÚBLICO,2,ESTATAL,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,10,CHIAUTEMPAN,1,SANTA ANA CHIAUTEMPAN,29MSU0053Z,INSTITUTO DE CIENCIAS UNIVERSITARIAS MUNDIAL A. C.,29PSU0045N,INSTITUTO DE CIENCIAS UNIVERSITARIAS MUNDIAL A. C.,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,5,APIZACO,1,CIUDAD DE APIZACO,29MSU0055X,ESCUELA SUPERIOR DE DERECHO DE TLAXCALA,29PSU0047L,ESCUELA SUPERIOR DE DERECHO DE TLAXCALA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,33,TLAXCALA,1,TLAXCALA DE XICOHTÉNCATL,29MSU0056W,ESCUELA DE ENFERMERIA FLORENCIA NIGHTINGALE,29PSU0048K,ESCUELA DE ENFERMERIA FLORENCIA NIGHTINGALE,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,44,ZACATELCO,1,ZACATELCO,29MSU0057V,ESCUELA DE ENFERMERIA ISABEL DE HUNGRIA,29PSU0050Z,ESCUELA DE ENFERMERIA ISABEL DE HUNGRIA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,5,APIZACO,1,CIUDAD DE APIZACO,29MSU0058U,ESCUELA DE ENFERMERIA ISABEL DE HUNGRIA,29PSU0049J,ESCUELA DE ENFERMERIA ISABEL DE HUNGRIA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,6,CALPULALPAN,1,HEROICA CIUDAD DE CALPULALPAN,29MSU0058U,ESCUELA DE ENFERMERIA ISABEL DE HUNGRIA,29PSU0055U,ESCUELA DE ENFERMERIA ISABEL DE HUNGRIA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,33,TLAXCALA,1,TLAXCALA DE XICOHTÉNCATL,29MSU0059T,INSTITUTO LUISA SCHEPPLER S. C.,29PSU0051Y,INSTITUTO LUISA SCHEPPLER S. C.,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,36,TOTOLAC,3,LA CANDELARIA TEOTLALPAN,29MSU0060I,UNIVERSIDAD XICOHTENCATL MESOAMERICANA,29PSU0052X,UNIVERSIDAD XICOHTENCATL MESOAMERICANA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,5,APIZACO,1,CIUDAD DE APIZACO,29MSU0061H,INSTITUTO UNIVERSITARIO QUIROGA A. C.,29PSU0053W,INSTITUTO UNIVERSITARIO QUIROGA A. C.,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,33,TLAXCALA,1,TLAXCALA DE XICOHTÉNCATL,29MSU0062G,INSTITUTO DE ESTUDIOS SUPERIORES SALVADOR ALLENDE,29PSU0054V,CENTRO DE ENSEÑANZA SUPERIOR SALVADOR ALLENDE A.C.,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,19,TEPETITLA DE LARDIZÁBAL,18,SAN JUAN MOLINO,29MSU0063F,CENTRO DE INVESTIGACION EN BIOTECNOLOGIA APLICADA CIBA-IPN,29IPN0001Z,CENTRO DE INVESTIGACION EN BIOTECNOLOGIA APLICADA CIBA-IPN,1,PÚBLICO,1,FEDERAL,1,89,37,52,21,8,13,27,13,14,18,9,9
29,TLAXCALA,10,CHIAUTEMPAN,1,SANTA ANA CHIAUTEMPAN,29MSU0064E,UNIVERSIDAD NOVA EN CIENCIAS JURIDICAS S.C.,29PSU0056T,UNIVERSIDAD NOVA EN CIENCIAS JURIDICAS S.C.,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,5,APIZACO,1,CIUDAD DE APIZACO,29MSU0067B,INSTITUTO MEXICANO DE PSICOONCOLOGIA PLANTEL TLAXCALA,29PSU0059Q,INSTITUTO MEXICANO DE PSICOONCOLOGIA PLANTEL TLAXCALA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,33,TLAXCALA,1,TLAXCALA DE XICOHTÉNCATL,29MSU0069Z,COLEGIO PALAFOXIANO DE ESTUDIOS AVANZADOS Y POSGRADO DE LAS AMERICAS S.C.,29PSU0061E,COLEGIO PALAFOXIANO DE ESTUDIOS AVANZADOS Y POSGRADO DE LAS AMERICAS S.C.,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,5,APIZACO,1,CIUDAD DE APIZACO,29MSU0070P,CENTRO ESCOLAR PARA PROFESIONISTAS S.C.,29PSU0062D,CENTRO ESCOLAR EN MECÁNICA AUTOMOTRIZ CAMPUS APIZACO,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,5,APIZACO,1,CIUDAD DE APIZACO,29MSU0070P,CENTRO ESCOLAR PARA PROFESIONISTAS S.C.,29PSU0063C,ESCUELA DE GASTRONOMÍA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,33,TLAXCALA,1,TLAXCALA DE XICOHTÉNCATL,29MSU0071O,CORPORATIVO UNIVERSITARIO COLEGIO MEXICANO,29PSU0064B,CORPORATIVO UNIVERSITARIO COLEGIO MEXICANO,2,PRIVADO,1,PRIVADO,1,29,12,17,29,12,17,0,0,0,0,0,0
29,TLAXCALA,33,TLAXCALA,1,TLAXCALA DE XICOHTÉNCATL,29MSU0072N,"UNIDAD PROFESIONAL INTERDISCIPLINARIA DE INGENIERÍA, CAMPUS TLAXCALA (UPIIT)",29DPN0001E,"UNIDAD PROFESIONAL INTERDISCIPLINARIA DE INGENIERÍA, CAMPUS TLAXCALA (UPIIT)",1,PÚBLICO,1,FEDERAL,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,33,TLAXCALA,1,TLAXCALA DE XICOHTÉNCATL,29MSU0074L,INSTITUTO DE ESTUDIOS SUPERIORES ISIMA PLANTEL TLAXCALA,29PSU0066Z,INSTITUTO DE ESTUDIOS SUPERIORES ISIMA PLANTEL TLAXCALA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,10,CHIAUTEMPAN,1,SANTA ANA CHIAUTEMPAN,29MSU0078H,CENTRO DE ESTUDIOS UNIVERSITARIOS DE MEXICO BENITO JUAREZ,29PSU0070M,CENTRO DE ESTUDIOS UNIVERSITARIOS DE MEXICO BENITO JUAREZ,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,18,CONTLA DE JUAN CUAMATZI,1,CONTLA,29MSU0079G,INSTITUTO MERINO S.C.,29PSU0071L,INSTITUTO MERINO S.C.,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,33,TLAXCALA,17,SANTA MARÍA IXTULCO,29MSU0080W,INSTITUTO TLAXCALTECA DE POSGRADOS NANTLI,29PSU0073J,INSTITUTO TLAXCALTECA DE POSGRADOS NANTLI,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,48,LA MAGDALENA TLALTELULCO,1,LA MAGDALENA TLALTELULCO,29MSU0081V,UNIVERSIDAD MODERNISTA DE AMERICA S.C.,29PSU0072K,UNIVERSIDAD MODERNISTA DE AMERICA S.C.,2,PRIVADO,1,PRIVADO,1,3,1,2,3,1,2,0,0,0,0,0,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,193,VERACRUZ,1,VERACRUZ,30MSU0001I,CENTRO DE ESTUDIOS TECNICOS Y SUPERIORES BAUHAUS,30PSU0018F,CENTRO DE ESTUDIOS TECNICOS Y SUPERIORES BAUHAUS,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,118,ORIZABA,1,ORIZABA,30MSU0003G,"INSTITUTO DE ESTUDIOS AVANZADOS DE ORIENTE, S.C.",30PSU0020U,"INSTITUTO DE ESTUDIOS AVANZADOS DE ORIENTE, S.C.",2,PRIVADO,1,PRIVADO,1,31,9,22,10,4,6,0,0,0,3,2,1
30,VERACRUZ DE IGNACIO DE LA LLAVE,87,XALAPA,1,XALAPA-ENRÍQUEZ,30MSU0004F,CENTRO DE ACTUALIZACION DEL MAGISTERIO,30DLT0001I,CENTRO DE ACTUALIZACION DEL MAGISTERIO NUM. 29,1,PÚBLICO,5,FEDERAL TRANSFERIDO,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,155,TANTOYUCA,1,TANTOYUCA,30MSU0008B,INSTITUTO TECNOLOGICO SUPERIOR DE TANTOYUCA,30EIT0003S,INSTITUTO TECNOLOGICO SUPERIOR DE TANTOYUCA,1,PÚBLICO,2,ESTATAL,1,21,8,13,17,6,11,20,11,9,20,11,9
30,VERACRUZ DE IGNACIO DE LA LLAVE,44,CÓRDOBA,1,CÓRDOBA,30MSU0009A,UGMEX,30PSU0037U,"UGMEX, CAMPUS CORDOBA",2,PRIVADO,1,PRIVADO,1,45,21,24,19,9,10,0,0,0,3,2,1
30,VERACRUZ DE IGNACIO DE LA LLAVE,44,CÓRDOBA,1,CÓRDOBA,30MSU0009A,UGMEX,30PSU0069M,"UGMEX, CAMPUS CÓRDOBA",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,193,VERACRUZ,1,VERACRUZ,30MSU0009A,UGMEX,30PSU0244B,"UGMEX, CAMPUS VERACRUZ",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,118,ORIZABA,1,ORIZABA,30MSU0009A,UGMEX,30PSU0248Y,"UGMEX, CAMPUS ORIZABA",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,47,COSCOMATEPEC,1,COSCOMATEPEC DE BRAVO,30MSU0009A,UGMEX,30PSU2041U,"UGMEX, CAMPUS COSCOMATEPEC",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,87,XALAPA,1,XALAPA-ENRÍQUEZ,30MSU0011P,UNIVERSIDAD TAJIN,30PSU0001F,UNIVERSIDAD TAJIN,2,PRIVADO,1,PRIVADO,1,65,32,33,40,20,20,19,7,12,12,2,10
30,VERACRUZ DE IGNACIO DE LA LLAVE,155,TANTOYUCA,321,LA FORTUNA DOS M,30MSU0013N,"ESCUELA EN CIENCIAS DE LA EDUCACION RAFAEL RAMIREZ, A.C.",30PSU0005B,"ESCUELA EN CIENCIAS DE LA EDUCACION RAFAEL RAMIREZ, A.C.",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,87,XALAPA,1,XALAPA-ENRÍQUEZ,30MSU0014M,UNIVERSIDAD DE ALTOS ESTUDIOS HISPANOAMERICANA,30PSU0007Z,UNIVERSIDAD DE ALTOS ESTUDIOS HISPANOAMERICANA,2,PRIVADO,1,PRIVADO,1,35,18,17,19,9,10,5,5,0,12,5,7
30,VERACRUZ DE IGNACIO DE LA LLAVE,87,XALAPA,1,XALAPA-ENRÍQUEZ,30MSU0015L,CENTRO XALAPEÑO DE ESTUDIOS SUPERIORES,30PSU0008Z,CENTRO XALAPEÑO DE ESTUDIOS SUPERIORES,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
